id,variant,query
153,n+adj_only,"man finger"
153,n_only,"man finger"
153,punctuation,"A man pointing with his finger."
153,remove,A man pointing with his fingr
153,remove,A man pointing with his fnger
153,remove,A man pointng with his finger
153,remove,A man ponting with his finger
153,remove,A ma pointing with his finger
153,repeat,A man pointiing with his finger
153,repeat,A man pointingg with his finger
153,repeat,A  man pointing with his finger
153,repeat,A man pointing with  his finger
153,repeat,A man pointing with his finnger
153,rephrase,"He's making a gesture with his finger"
153,rephrase,"The fellow is gesturing with his digit"
153,rephrase,"The fellow is signifying something by extending his finger"
153,rephrase,"The gentleman is directing attention with his digit"
153,rephrase,"The individual directs attention by extending his finger"
153,rephrase,"The individual is using his index finger to draw attention to something"
153,rephrase,"The male is using his finger to make a point"
153,rephrase,"The man is using his finger to indicate something"
153,rephrase,"The man uses his finger to show or identify something"
153,rephrase,"The person is indicating a direction with an extended finger"
153,shuffle_keywords,"man pointing finger"
153,shuffle_n+adj,"man finger"
153,shuffle_nouns,"man finger"
153,swap,A man pointing with his figner
153,swap,A man pointing with his finegr
153,swap,A man pointing with his fingre
153,swap,A man pointing with hsi finger
153,swap,A man poniting with his finger
153,synonyms,"A fellow gesturing with his digit"
153,synonyms,"A fellow indicating with his digit"
153,synonyms,"A fellow indicating with his finger"
153,synonyms,"A man gesturing with his digit"
153,synonyms,"A man indicating with his digit"
153,upper,A MAN POINTING WITH HIS FINGER
154,base,A parachutist descending towards a field on the ground in the daytime
154,content_only,"parachutist descending field ground daytime"
154,keyboard,A parachutist descending tlwards a field on the ground in the daytime
154,keyboard,A parachutist descending towards a field on the grounc in the daytime
154,keyboard,A parachutist descending towards a field on the ground kn the daytime
154,keyboard,A parachutist descending towards a field on the tround in the daytime
154,keyboard,A parachutist descending towards z field on the ground in the daytime
154,lower,a parachutist descending towards a field on the ground in the daytime
154,n+adj_only,"parachutist field ground daytime"
154,n_only,"parachutist field ground daytime"
154,punctuation,"A parachutist descending towards a field on the ground in the daytime."
154,remove,A parachutist descending owards a field on the ground in the daytime
154,remove,A parachutist descending towards a field on the ground in thedaytime
154,remove,A parachutist descending towards  field on the ground in the daytime
154,remove,A parachutist descendin towards a field on the ground in the daytime
154,remove,A parachutist dscending towards a field on the ground in the daytime
154,repeat,A parachutist desccending towards a field on the ground in the daytime
154,repeat,A parachutist descendiing towards a field on the ground in the daytime
154,repeat,A parachutist descending towards a field on the ground in the daytimme
154,repeat,A parachutist descending towardss a field on the ground in the daytime
154,repeat,A parachutist descennding towards a field on the ground in the daytime
154,rephrase,"A parachutist is heading down towards a ground-level field while the sun is out"
154,rephrase,"A skydiver is falling to a field below during the daytime"
154,rephrase,"A skydiver is in the process of landing in a field under the bright daylight"
154,rephrase,"Daylight illuminates a parachutist making their descent towards an open field"
154,rephrase,"During daylight hours, a parachutist is falling toward a ground-level field"
154,rephrase,"During the day, a parachutist is falling towards a field below"
154,rephrase,"During the day, a skydiver is in the process of falling toward a ground-level field"
154,rephrase,"In the daylight, a parachutist is approaching a field on the earth"
154,rephrase,"The sun shines on a parachutist nearing a field as they fall"
154,rephrase,"Under the daylight sun, a skydiver is on a downward trajectory, aiming for a field"
154,shuffle_keywords,"parachutist descending field ground daytime"
154,shuffle_n+adj,"parachutist field ground daytime"
154,shuffle_nouns,"parachutist field ground daytime"
154,swap,A paarchutist descending towards a field on the ground in the daytime
154,swap,A parachuitst descending towards a field on the ground in the daytime
154,swap,A parachutist descendign towards a field on the ground in the daytime
154,swap,A parachutist descending towards a field on the groun din the daytime
154,swap,A parachutist descending towards a field on theg round in the daytime
154,synonyms,"A glider descending towards a pasture on the earth during the daytime"
154,synonyms,"An aviator drifting towards a clearing on the land during the daylight"
154,synonyms,"A parachutist drifting towards a field on the ground during the daytime"
154,synonyms,"A skydiver falling towards a meadow on the earth during the day"
154,synonyms,"A skydiver plummeting towards an acreage on the earth during daylight"
154,upper,A PARACHUTIST DESCENDING TOWARDS A FIELD ON THE GROUND IN THE DAYTIME
155,base,Two or more ducks swimming in a pond
155,content_only,"ducks swimming pond"
155,keyboard,Teo or more ducks swimming in a pond
155,keyboard,Two of more ducks swimming in a pond
155,keyboard,Two or mire ducks swimming in a pond
155,keyboard,Two or more ducks zwimming in a pond
155,keyboard,Two or more dudks swimming in a pond
155,lower,two or more ducks swimming in a pond
155,n+adj_only,"more ducks pond"
155,n_only,"ducks pond"
155,punctuation,"Two or more ducks swimming in a pond."
155,remove,Two or moe ducks swimming in a pond
155,remove,Two or mor ducks swimming in a pond
155,remove,Two or more ducks swiming in a pond
155,remove,Two or more ducks swimming in  pond
155,remove,Two or mre ducks swimming in a pond
155,repeat,Two or more duckks swimming in a pond
155,repeat,Two or  more ducks swimming in a pond
155,repeat,Two or more ducks  swimming in a pond
155,repeat,Two or more ducks swimming in  a pond
155,repeat,Two or more ducks swimmming in a pond
155,rephrase,"A collective of ducks is gliding across the pond's surface"
155,rephrase,"A flock of ducks is moving through the pond"
155,rephrase,"A gathering of ducks is traversing the pond"
155,rephrase,"A group of ducks is swimming in the pond"
155,rephrase,"A number of ducks are paddling in the water"
155,rephrase,"Multiple ducks are engaged in swimming within the pond"
155,rephrase,"Several ducks are navigating the pond"
155,rephrase,"The pond contains multiple ducks engaged in swimming"
155,rephrase,"The pond has a collection of ducks actively swimming"
155,rephrase,"The pond hosts several ducks engaged in aquatic locomotion"
155,shuffle_keywords,"ducks swimming pond"
155,shuffle_n+adj,"more ducks pond"
155,shuffle_nouns,"ducks pond"
155,swap,Two or moer ducks swimming in a pond
155,swap,Two or more dcuks swimming in a pond
155,swap,Two or more duck sswimming in a pond
155,swap,Two or more ducks swimmin gin a pond
155,swap,Two or more udcks swimming in a pond
155,synonyms,"Several or more ducks swimming in a pond"
155,synonyms,"Two or more drakes swimming in a pond"
155,synonyms,"Two or more geese swimming in a pond"
155,synonyms,"Two or more mallards swimming in a pond"
155,synonyms,"Two or more waterfowl floating in a pond"
155,upper,TWO OR MORE DUCKS SWIMMING IN A POND
156,base,A white dog
156,content_only,"white dog"
156,keyboard,A ehite dog
156,keyboard,A wgite dog
156,keyboard,A whife dog
156,keyboard,A white dov
156,keyboard,A whjte dog
156,lower,a white dog
156,n+adj_only,"white dog"
156,n_only,"dog"
156,punctuation,"A white dog."
156,remove,A hite dog
156,remove,A whit dog
156,remove,A whitedog
156,remove,A white og
156,remove,A wite dog
156,repeat,A whiite dog
156,repeat,A white ddog
156,repeat,A white  dog
156,repeat,A white dogg
156,repeat,A white doog
156,rephrase,"A canine companion with a coat of white fur"
156,rephrase,"A canine with snowy fur"
156,rephrase,"A dog whose fur is white"
156,rephrase,"The dog exhibits a white coat"
156,rephrase,"The dog has a white coat"
156,rephrase,"The dog is covered in white fur"
156,rephrase,"The dog is white"
156,rephrase,"The dog possesses white-colored fur"
156,rephrase,"The dog's coloring is white"
156,rephrase,"The dog's fur is white"
156,shuffle_keywords,"white dog"
156,shuffle_n+adj,"white dog"
156,shuffle_nouns,"dog"
156,swap,A whiet dog
156,swap, Awhite dog
156,swap,A whited og
156,swap,Aw hite dog
156,swap,A wihte dog
156,synonyms,"A bleached dog"
156,synonyms,"A fair canine"
156,synonyms,"An ivory pooch"
156,synonyms,"A pale canine"
156,synonyms,"A snowy hound"
156,upper,A WHITE DOG
157,base,Two boxers in a ring
157,content_only,"boxers ring"
157,keyboard,Gwo boxers in a ring
157,keyboard,Two bixers in a ring
157,keyboard,Two boxefs in a ring
157,keyboard,Two boxers in a rkng
157,keyboard,Two voxers in a ring
157,lower,two boxers in a ring
157,n+adj_only,"boxers ring"
157,n_only,"boxers ring"
157,punctuation,"Two boxers in a ring."
157,remove,To boxers in a ring
157,remove,Two boxers i a ring
157,remove,Two boxers in a ing
157,remove,Two boxersin a ring
157,remove,Two boxers n a ring
157,repeat,Two boxers in a riing
157,repeat,Two boxers  in a ring
157,repeat,Two boxers in  a ring
157,repeat,Two boxers in a ringg
157,repeat,Two boxers inn a ring
157,rephrase,"A brace of boxers occupies the ring"
157,rephrase,"A duo of pugilists are positioned inside the ring"
157,rephrase,"A pair of athletes are situated within the boxing ring"
157,rephrase,"A pair of boxers are in the ring"
157,rephrase,"Two combatants face each other in the boxing arena"
157,rephrase,"Two contestants are present inside the boxing ring"
157,rephrase,"Two fighters are in the ring"
157,rephrase,"Two individuals trained in boxing are present within the confines of the ring"
157,rephrase,"Two men prepare to spar inside the ropes"
157,rephrase,"Two pugilists stand within the squared circle"
157,shuffle_keywords,"boxers ring"
157,shuffle_n+adj,"boxers ring"
157,shuffle_nouns,"boxers ring"
157,swap,Tow boxers in a ring
157,swap,Two boxers in ar ing
157,swap,Two boxers in a rnig
157,swap,Two bxoers in a ring
157,swap,wTo boxers in a ring
157,synonyms,"Two combatants in a ring"
157,synonyms,"Two competitors in a ring"
157,synonyms,"Two contenders in a ring"
157,synonyms,"Two fighters in a ring"
157,synonyms,"Two pugilists in a ring"
157,upper,TWO BOXERS IN A RING
158,base,A man sitting on a barber chair in a shop
158,content_only,"man sitting barber chair shop"
158,keyboard,A mam sitting on a barber chair in a shop
158,keyboard,A man sitting om a barber chair in a shop
158,keyboard,A man sitting on a barbdr chair in a shop
158,keyboard,A man sitting on a barber chajr in a shop
158,keyboard,A mwn sitting on a barber chair in a shop
158,lower,a man sitting on a barber chair in a shop
158,n+adj_only,"man barber chair shop"
158,n_only,"man barber chair shop"
158,punctuation,"A man sitting on a barber chair in a shop."
158,remove,A man sitting on a arber chair in a shop
158,remove,A man sitting on a barberchair in a shop
158,remove,A man sitting on abarber chair in a shop
158,remove,A man sitting on a barber chair in a shp
158,remove,A man sitting on a barber char in a shop
158,repeat,A man sitting on a barber chaair in a shop
158,repeat,A man sitting on a barber chaiir in a shop
158,repeat,A man  sitting on a barber chair in a shop
158,repeat,A man sitting on a barrber chair in a shop
158,repeat,A man sitting on a bbarber chair in a shop
158,rephrase,"A fellow is perched in a barber chair inside a shop"
158,rephrase,"A gentleman occupies a barber chair within a retail establishment"
158,rephrase,"A male customer is currently seated in a barber's chair at the establishment"
158,rephrase,"A male customer is seated in a barber chair at a shop"
158,rephrase,"A man is positioned in a barber's chair inside a shop"
158,rephrase,"A man is seated in a barber chair at a shop"
158,rephrase,"A man occupies a barber's chair in a shop"
158,rephrase,"A person is settled in a barber's seat at a salon"
158,rephrase,"At a barbershop, a man is resting in a barber's chair"
158,rephrase,"Within a barber shop, a male individual is positioned in a barber chair"
158,shuffle_keywords,"man sitting barber chair shop"
158,shuffle_n+adj,"man barber chair shop"
158,shuffle_nouns,"man barber chair shop"
158,swap,A man istting on a barber chair in a shop
158,swap,A man sitting on ab arber chair in a shop
158,swap,A man sitting ona  barber chair in a shop
158,swap,A man sittingo n a barber chair in a shop
158,swap,A man sitting on a barber hcair in a shop
158,synonyms,"A chap reclining on a barber seat in an establishment"
158,synonyms,"A fellow occupying a barber seat in a shop"
158,synonyms,"A fellow resting on a barber seat in a store"
158,synonyms,"A fellow seated on a barber seat in a shop"
158,synonyms,"A gentleman positioned on a barber stool in an establishment"
158,upper,A MAN SITTING ON A BARBER CHAIR IN A SHOP
159,base,A ladder with less than 6 steps
159,content_only,"ladder 6 steps"
159,keyboard,A ladcer with less than 6 steps
159,keyboard,A laddef with less than 6 steps
159,keyboard,A ladder with less than 6 sgeps
159,keyboard,A ladder with less than 6 zteps
159,keyboard,A ladder with lsss than 6 steps
159,lower,a ladder with less than 6 steps
159,n+adj_only,"ladder less steps"
159,n_only,"ladder steps"
159,punctuation,"A ladder with less than 6 steps."
159,remove,A adder with less than 6 steps
159,remove,A ladder with les than 6 steps
159,remove,A ladder with lss than 6 steps
159,remove,A ladder wit less than 6 steps
159,remove,A ladde with less than 6 steps
159,repeat,AA ladder with less than 6 steps
159,repeat,A laadder with less than 6 steps
159,repeat,A ladder with less than 6 steeps
159,repeat,A ladder  with less than 6 steps
159,repeat,A ladder with less than  6 steps
159,rephrase,"The ladder contains a maximum of five steps"
159,rephrase,"The ladder does not reach six steps in height"
159,rephrase,"The ladder features a step count not exceeding five"
159,rephrase,"The ladder has a step count of less than six"
159,rephrase,"The ladder has at most five steps"
159,rephrase,"The ladder has fewer than six steps"
159,rephrase,"The ladder has five or fewer steps"
159,rephrase,"The ladder is equipped with a maximum of five steps"
159,rephrase,"The ladder possesses under six steps"
159,rephrase,"The ladder's step count is below six"
159,shuffle_keywords,"ladder 6 steps"
159,shuffle_n+adj,"ladder less steps"
159,shuffle_nouns,"ladder steps"
159,swap,A ladder with elss than 6 steps
159,swap, Aladder with less than 6 steps
159,swap,A ladder with less than  6steps
159,swap,A ladder with less thna 6 steps
159,swap,A ladder wtih less than 6 steps
159,synonyms,"A ladder with below 6 steps"
159,synonyms,"A ladder with fewer than 6 steps"
159,synonyms,"A ladder with fewer than six rungs"
159,synonyms,"A ladder with not more than 5 steps"
159,synonyms,"A ladder with under 6 steps"
159,upper,A LADDER WITH LESS THAN 6 STEPS
160,base,A bow tie
160,content_only,"bow tie"
160,keyboard,A boe tie
160,keyboard,A boq tie
160,keyboard,A bow tje
160,keyboard,A bow tue
160,keyboard,X bow tie
160,lower,a bow tie
160,n+adj_only,"bow tie"
160,n_only,"bow tie"
160,punctuation,"A bow tie."
160,remove,A bow te
160,remove,A bow ti
160,remove,Abow tie
160,remove,A bw tie
160,remove, bow tie
160,repeat,A boow tie
160,repeat,A  bow tie
160,repeat,A bow  tie
160,repeat,A bow tiie
160,repeat,A boww tie
160,rephrase,"A bow tie is an accessory worn around the neck"
160,rephrase,"This fabric neck adornment is a stylish accessory"
160,rephrase,"This is a distinctive piece of neckwear, typically fashioned from fabric and tied in a symmetrical knot"
160,rephrase,"This item of neck adornment is a fashionable accessory"
160,rephrase,"This neck accessory is a fabric item tied into a symmetrical knot"
160,rephrase,"This neck fashion item is a striking accessory"
160,rephrase,"This neckwear is a decorative accessory"
160,rephrase,"This ornamental neck accessory is commonly known as a bow tie"
160,rephrase,"This particular neck accessory is tied into a symmetrical knot"
160,rephrase,"This sartorial neck ornament is a distinguished accessory"
160,shuffle_keywords,"bow tie"
160,shuffle_n+adj,"bow tie"
160,shuffle_nouns,"bow tie"
160,swap,A bow ite
160,swap,A bow tei
160,swap,A bowt ie
160,swap,Ab ow tie
160,swap,A bwo tie
160,synonyms,"A bowtie"
160,synonyms,"A cravat"
160,synonyms,"A neck decoration"
160,synonyms,"A necktie"
160,synonyms,"A ribbon knot"
160,upper,A BOW TIE
161,base,A man with a white beard
161,content_only,"man white beard"
161,keyboard,A man eith a white beard
161,keyboard,A man with a ehite beard
161,keyboard,A man with a shite beard
161,keyboard,A man with a whute beard
161,keyboard,A mzn with a white beard
161,lower,a man with a white beard
161,n+adj_only,"man white beard"
161,n_only,"man beard"
161,punctuation,"A man with a white beard."
161,remove,A an with a white beard
161,remove,A man wit a white beard
161,remove,A man witha white beard
161,remove,A man with a wite beard
161,remove,A man wth a white beard
161,repeat,A man with a whhite beard
161,repeat,A man with a white beaard
161,repeat,A man with a  white beard
161,repeat,A man with a white  beard
161,repeat,A man wwith a white beard
161,rephrase,"The man featured a beard of white"
161,rephrase,"The man had a white beard"
161,rephrase,"The man possessed a beard of a snowy hue"
161,rephrase,"The man's beard was a striking white"
161,rephrase,"The man's beard was white"
161,rephrase,"The man's beard was white"
161,rephrase,"The man's chin was adorned with a white beard"
161,rephrase,"The man's facial hair was white"
161,rephrase,"The man sported a white beard"
161,rephrase,"The man was characterized by a white beard"
161,shuffle_keywords,"man white beard"
161,shuffle_n+adj,"man white beard"
161,shuffle_nouns,"man beard"
161,swap,A man with a white baerd
161,swap,A man with  awhite beard
161,swap,A man with aw hite beard
161,swap,A manw ith a white beard
161,swap,A man with a whtie beard
161,synonyms,"A chap with a white beard"
161,synonyms,"A fellow with a snowy beard"
161,synonyms,"A fellow with a white beard"
161,synonyms,"A gentleman with a white beard"
161,synonyms,"A person with a white beard"
161,upper,A MAN WITH A WHITE BEARD
162,base,A room with blue wall
162,content_only,"room blue wall"
162,keyboard,A rook with blue wall
162,keyboard,A room aith blue wall
162,keyboard,A room with blue wakl
162,keyboard,A room with blue walk
162,keyboard,A room with boue wall
162,lower,a room with blue wall
162,n+adj_only,"room blue wall"
162,n_only,"room wall"
162,punctuation,"A room with blue wall."
162,remove,A rom with blue wall
162,remove,A room wih blue wall
162,remove,A room wit blue wall
162,remove,A room with blue wal
162,remove,A room withblue wall
162,repeat,A roomm with blue wall
162,repeat,A room with bllue wall
162,repeat,A room with blue wwall
162,repeat,A room witth blue wall
162,repeat,A rroom with blue wall
162,rephrase,"The blue walls are a prominent feature of this room"
162,rephrase,"The blue walls define this room"
162,rephrase,"The room features blue walls"
162,rephrase,"The room is characterized by its blue walls"
162,rephrase,"The room is decorated with blue walls"
162,rephrase,"The room is distinguished by its blue walls"
162,rephrase,"The room possesses blue-colored walls"
162,rephrase,"The room's walls are painted blue"
162,rephrase,"The walls of the room are blue"
162,rephrase,"This room has walls painted blue"
162,shuffle_keywords,"room blue wall"
162,shuffle_n+adj,"room blue wall"
162,shuffle_nouns,"room wall"
162,swap,A room iwth blue wall
162,swap, Aroom with blue wall
162,swap,A room with bluew all
162,swap,A room withb lue wall
162,swap,Ar oom with blue wall
162,synonyms,"A chamber with blue wall"
162,synonyms,"A dwelling with blue wall"
162,synonyms,"A lodging with blue wall"
162,synonyms,"An apartment with blue wall"
162,synonyms,"A space with blue wall"
162,upper,A ROOM WITH BLUE WALL
163,base,A construction site
163,content_only,"construction site"
163,keyboard,A cobstruction site
163,keyboard,A cojstruction site
163,keyboard,A constriction site
163,keyboard,A construction sitr
163,keyboard,A construction zite
163,lower,a construction site
163,n+adj_only,"construction site"
163,n_only,"construction site"
163,punctuation,"A construction site."
163,remove,A cnstruction site
163,remove,A consruction site
163,remove,A constructon site
163,remove,A constuction site
163,remove, construction site
163,repeat,A construcction site
163,repeat,A constructiion site
163,repeat,A construction sitee
163,repeat,A construction sitte
163,repeat,A construction ssite
163,rephrase,"A location where building work is taking place"
163,rephrase,"A place where structures are being erected or modified"
163,rephrase,"A site actively engaged in the process of erecting or altering buildings and other constructions"
163,rephrase,"The active development area for constructing or renovating buildings and other man-made objects"
163,rephrase,"The active hub of building endeavors"
163,rephrase,"The active zone for the assembly of buildings and other edifices"
163,rephrase,"The area designated for the construction of buildings or other structures"
163,rephrase,"The designated plot of land for the process of creating or changing buildings and other built environments"
163,rephrase,"The locale where ongoing building activities are occurring"
163,rephrase,"The premises where building operations are actively underway"
163,shuffle_keywords,"construction site"
163,shuffle_n+adj,"construction site"
163,shuffle_nouns,"construction site"
163,swap,A cnostruction site
163,swap,A constructio nsite
163,swap,Ac onstruction site
163,swap,A constructoin site
163,swap,A ocnstruction site
163,synonyms,"A building area"
163,synonyms,"A building site"
163,synonyms,"A construction ground"
163,synonyms,"A fabrication location"
163,synonyms,"A worksite"
163,upper,A CONSTRUCTION SITE
164,base,A parked white car
164,content_only,"parked white car"
164,keyboard,A larked white car
164,keyboard,A parkec white car
164,keyboard,A parked whitr car
164,keyboard,A paroed white car
164,keyboard,Q parked white car
164,lower,a parked white car
164,n+adj_only,"white car"
164,n_only,"car"
164,punctuation,"A parked white car."
164,remove,A arked white car
164,remove,A pared white car
164,remove,A parked white ar
164,remove,A parked wite car
164,remove,A prked white car
164,repeat,A paarked white car
164,repeat,A parkedd white car
164,repeat,A parked  white car
164,repeat,A parked white  car
164,repeat,A parrked white car
164,rephrase,"The automobile, which was white, was not moving"
164,rephrase,"The car that was white and parked"
164,rephrase,"The parked vehicle was white"
164,rephrase,"The stationary vehicle, which was white"
164,rephrase,"The unmoving automobile was painted white"
164,rephrase,"The unmoving vehicle was white"
164,rephrase,"The white automobile was not in motion"
164,rephrase,"The white car sat still"
164,rephrase,"The white vehicle remained stationary"
164,rephrase,"The white vehicle was at rest"
164,shuffle_keywords,"parked white car"
164,shuffle_n+adj,"white car"
164,shuffle_nouns,"car"
164,swap,A parekd white car
164,swap,A parkde white car
164,swap,A parked whitec ar
164,swap,A parked wihte car
164,swap,A praked white car
164,synonyms,"A halted snow-white vehicle"
164,synonyms,"An unmoved alabaster vehicle"
164,synonyms,"A stationary ivory automobile"
164,synonyms,"A stationary white automobile"
164,synonyms,"A stopped pale automobile"
164,upper,A PARKED WHITE CAR
165,base,"A type of cloth hanging on a rack, hanger, or line"
165,content_only,"type cloth hanging rack hanger line"
165,keyboard,"A type of cloth hanging on a dack, hanger, or line"
165,keyboard,"A type of cloth hanging on a rack, hangef, or line"
165,keyboard,"A type of cloth hanging on a rack, hanger, or kine"
165,keyboard,"A type of cloth hanging on a rack, hangwr, or line"
165,keyboard,"A type ot cloth hanging on a rack, hanger, or line"
165,lower,"a type of cloth hanging on a rack, hanger, or line"
165,n+adj_only,"type cloth rack hanger line"
165,n_only,"type cloth rack hanger line"
165,punctuation,"A type of cloth hanging on a rack, hanger, or line."
165,remove,"A type of cloth anging on a rack, hanger, or line"
165,remove,"A type of cloth hanging on a rack hanger, or line"
165,remove,"A type of cloth hanging on arack, hanger, or line"
165,remove,"A type of cloth hanging ona rack, hanger, or line"
165,remove,"A type of cloth hnging on a rack, hanger, or line"
165,repeat,"A type of cloth hanging on a raack, hanger, or line"
165,repeat,"A type of cloth hanging on a rack,, hanger, or line"
165,repeat,"A type of cloth hanging onn a rack, hanger, or line"
165,repeat,"A type of cloth hhanging on a rack, hanger, or line"
165,repeat,"A tyype of cloth hanging on a rack, hanger, or line"
165,rephrase,"A length of material supported by a suspended fixture or cord"
165,rephrase,"An article of fabric suspended from a support"
165,rephrase,"A piece of fabric suspended from an accessory for support or drying"
165,rephrase,"A piece of fabric suspended from an accessory for support or drying"
165,rephrase,"A textile item suspended for display or drying"
165,rephrase,"Clothes on a rack, hanger, or line"
165,rephrase,"Drapery positioned on a support structure, hook, or cord"
165,rephrase,"Fabric displayed on an apparatus for storage or drying"
165,rephrase,"Garments supported by a frame, hook, or cord"
165,rephrase,"Material affixed to a rod, clip, or cord"
165,shuffle_keywords,"type cloth hanging rack hanger line"
165,shuffle_n+adj,"type cloth rack hanger line"
165,shuffle_nouns,"type cloth rack hanger line"
165,swap,"A type of cloth hanging on a rack, hagner, or line"
165,swap,"A typ eof cloth hanging on a rack, hanger, or line"
165,swap,"A type of cloth hanging on a rack, hanger,o r line"
165,swap,"A type of cltoh hanging on a rack, hanger, or line"
165,swap,"A type of colth hanging on a rack, hanger, or line"
165,synonyms,"A designation of material suspended on a rack, hanger, or line"
165,synonyms,"A kind of textile draped on a rack, hanger, or line"
165,synonyms,"A sort of fabric suspended on a rack, hanger, or line"
165,synonyms,"A style of fabric suspended on a rack, hanger, or line"
165,synonyms,"A variety of material suspended on a rack, hanger, or line"
165,upper,"A TYPE OF CLOTH HANGING ON A RACK, HANGER, OR LINE"
166,base,A building with columns during daytime
166,content_only,"building columns daytime"
166,keyboard,A building with columjs during daytime
166,keyboard,A building with columns diring daytime
166,keyboard,A building with columns during dayrime
166,keyboard,A building with columns during daytije
166,keyboard,A building with volumns during daytime
166,lower,a building with columns during daytime
166,n+adj_only,"building columns daytime"
166,n_only,"building columns daytime"
166,punctuation,"A building with columns during daytime."
166,remove,A building with columns during daytim
166,remove,A building with columns duringdaytime
166,remove,A building with columns durng daytime
166,remove,A buildin with columns during daytime
166,remove, building with columns during daytime
166,repeat,A bbuilding with columns during daytime
166,repeat,A building with ccolumns during daytime
166,repeat,A building with collumns during daytime
166,repeat,A building with columnns during daytime
166,repeat,A building with columns durinng daytime
166,rephrase,"A columned edifice illuminated by the sun"
166,rephrase,"A daylight view of a building distinguished by its columns"
166,rephrase,"A daytime scene featuring a building supported by columns"
166,rephrase,"A daytime view of a building characterized by its columns"
166,rephrase,"An architectural structure adorned with pillars while bathed in sunlight"
166,rephrase,"An edifice featuring columns under daylight"
166,rephrase,"A structure with columns visible in the daytime"
166,rephrase,"A sunlit building exhibiting columns"
166,rephrase,"A sunlit structure characterized by its columns"
166,rephrase,"During daylight hours, a building displaying columns"
166,shuffle_keywords,"building columns daytime"
166,shuffle_n+adj,"building columns daytime"
166,shuffle_nouns,"building columns daytime"
166,swap,A biulding with columns during daytime
166,swap,A building wit hcolumns during daytime
166,swap,A building with colunms during daytime
166,swap,A building with oclumns during daytime
166,swap,A ubilding with columns during daytime
166,synonyms,"A construction with pillars during daylight"
166,synonyms,"An edifice with columns during daylight"
166,synonyms,"An edifice with pillars during daytime"
166,synonyms,"A structure with columns during daylight"
166,synonyms,"A structure with pillars during daylight"
166,upper,A BUILDING WITH COLUMNS DURING DAYTIME
167,base,"A person is mixing ingredients in a bowl, cup, or similar type of containers"
167,content_only,"person mixing ingredients bowl cup similar type containers"
167,keyboard,"A lerson is mixing ingredients in a bowl, cup, or similar type of containers"
167,keyboard,"A person is mixing ingredients in a bowl, cup, or similar type of contaihers"
167,keyboard,"A person is mixing ingredients in a bowl, cup, or similar type of contwiners"
167,keyboard,"A person is mixing ingredients in a bowl, vup, or similar type of containers"
167,keyboard,"A person is mixing ingrediwnts in a bowl, cup, or similar type of containers"
167,lower,"a person is mixing ingredients in a bowl, cup, or similar type of containers"
167,n+adj_only,"person ingredients bowl cup similar type containers"
167,n_only,"person ingredients bowl cup type containers"
167,punctuation,"A person is mixing ingredients in a bowl, cup, or similar type of containers."
167,remove,"A person is mixing ingedients in a bowl, cup, or similar type of containers"
167,remove,"A person is mixing ingredients in a bowl, cu, or similar type of containers"
167,remove,"A person is mixing ingredients in a bowl, cup, or similar type of contaiers"
167,remove,"A person s mixing ingredients in a bowl, cup, or similar type of containers"
167,remove,"A prson is mixing ingredients in a bowl, cup, or similar type of containers"
167,repeat,"A person is mixing ingredients in a bowl, cup, or similarr type of containers"
167,repeat,"A person is mixing ingredients in a bowl,, cup, or similar type of containers"
167,repeat,"A person is mixing ingredients in a bowl, cup, or similar type of coontainers"
167,repeat,"A person is mixing ingredientts in a bowl, cup, or similar type of containers"
167,repeat,"A person is mixxing ingredients in a bowl, cup, or similar type of containers"
167,rephrase,"Someone is combining various elements within a bowl, cup, or comparable vessel"
167,rephrase,"The individual is amalgamating diverse components in a vessel akin to a bowl or cup"
167,rephrase,"The individual is blending components in a receptacle such as a bowl or cup"
167,rephrase,"The individual is blending items in a bowl, cup, or comparable container"
167,rephrase,"The individual is creating a mixture by putting together several components within a vessel such as a bowl or cup"
167,rephrase,"The individual is incorporating items into a bowl, cup, or analogous receptacle"
167,rephrase,"The individual is preparing a mixture by combining substances within a vessel like a bowl or cup"
167,rephrase,"The individual is stirring together various substances in a container like a bowl or cup"
167,rephrase,"The person is combining substances in a dish, mug, or similar holder"
167,rephrase,"The person is intermingling culinary or other materials inside a dish, mug, or comparable holder"
167,shuffle_keywords,"person mixing ingredients bowl cup similar type containers"
167,shuffle_n+adj,"person ingredients bowl cup similar type containers"
167,shuffle_nouns,"person ingredients bowl cup type containers"
167,swap,"A person is mixing ingredients in a bolw, cup, or similar type of containers"
167,swap,"A person is mixing ingredients in a bowl, cup, or siimlar type of containers"
167,swap,"A person is mixing ingredients in a bowl, cup, or similar type fo containers"
167,swap,"Ap erson is mixing ingredients in a bowl, cup, or similar type of containers"
167,swap,"A person is mixing ingredients in a bowl, cup, or similar type of containres"
167,synonyms,"A person is blending components in a bowl, cup, or similar type of container"
167,synonyms,"A person is blending substances in a bowl, cup, or comparable vessel"
167,synonyms,"A person is combining items in a bowl, cup, or comparable receptacle"
167,synonyms,"A person is combining substances in a bowl, cup, or similar type of receptacle"
167,synonyms,"A person is stirring components in a bowl, cup, or analogous vessel"
167,upper,"A PERSON IS MIXING INGREDIENTS IN A BOWL, CUP, OR SIMILAR TYPE OF CONTAINERS"
168,base,A female person bending downwards
168,content_only,"female person bending downwards"
168,keyboard,A female persoj bending downwards
168,keyboard,A female person bending downwarxs
